fraction,seed,method,metric,value
0.25,0,target_only,auc,0.8114844093104963
0.25,0,target_only,accuracy,0.7750177430801988
0.25,0,target_only_cal,auc,0.8114844093104963
0.25,0,target_only_cal,accuracy,0.7750177430801988
0.25,0,vla,auc,0.8129814771758506
0.25,0,vla,accuracy,0.7714691270404542
0.25,0,vla_st,auc,0.8102263039603194
0.25,0,vla_st,accuracy,0.7686302342086586
0.25,0,routed,auc,0.8129814771758506
0.25,0,routed,accuracy,0.7714691270404542
0.25,0,oracle,auc,0.8425275775659408
0.25,0,oracle,accuracy,0.7984386089425124
0.25,1,uda,auc,0.5338280503242141
0.25,1,uda,accuracy,0.5287437899219305
0.25,1,uda_cal,auc,
0.25,1,uda_cal,accuracy,
0.25,1,target_only,auc,0.826086956521739
0.25,1,target_only,accuracy,0.7934705464868701
0.25,1,target_only_cal,auc,0.826086956521739
0.25,1,target_only_cal,accuracy,0.7934705464868701
0.25,1,vla,auc,0.8311167945439045
0.25,1,vla,accuracy,0.7955997161107168
0.25,1,vla_st,auc,0.8272094344984371
0.25,1,vla_st,accuracy,0.7927608232789212
0.25,1,routed,auc,0.8311167945439045
0.25,1,routed,accuracy,0.7955997161107168
0.25,1,oracle,auc,0.8425275775659408
0.25,1,oracle,accuracy,0.7984386089425124
0.25,2,uda,auc,0.5338280503242141
0.25,2,uda,accuracy,0.5287437899219305
0.25,2,uda_cal,auc,
0.25,2,uda_cal,accuracy,
0.25,2,target_only,auc,0.8280425740783797
0.25,2,target_only,accuracy,0.7792760823278921
0.25,2,target_only_cal,auc,0.8280425740783797
0.25,2,target_only_cal,accuracy,0.7792760823278921
0.25,2,vla,auc,0.8236327469064041
0.25,2,vla,accuracy,0.7743080198722498
0.25,2,vla_st,auc,0.8293290965925237
0.25,2,vla_st,accuracy,0.7778566359119943
0.25,2,routed,auc,0.8280425740783797
0.25,2,routed,accuracy,0.7792760823278921
0.25,2,oracle,auc,0.8425275775659408
0.25,2,oracle,accuracy,0.7984386089425124
0.25,3,uda,auc,0.5338280503242141
0.25,3,uda,accuracy,0.5287437899219305
0.25,3,uda_cal,auc,
0.25,3,uda_cal,accuracy,
0.25,3,target_only,auc,0.8262225838952182
0.25,3,target_only,accuracy,0.7906316536550745
0.25,3,target_only_cal,auc,0.8262225838952182
0.25,3,target_only_cal,accuracy,0.7906316536550745
0.25,3,vla,auc,0.8274987728951922
0.25,3,vla,accuracy,0.7828246983676366
0.25,3,vla_st,auc,0.8292335115864529
0.25,3,vla_st,accuracy,0.7892122072391767
0.25,3,routed,auc,0.8262225838952182
0.25,3,routed,accuracy,0.7906316536550745
0.25,3,oracle,auc,0.8425275775659408
0.25,3,oracle,accuracy,0.7984386089425124
0.25,4,uda,auc,0.5338280503242141
0.25,4,uda,accuracy,0.5287437899219305
0.25,4,uda_cal,auc,
0.25,4,uda_cal,accuracy,
0.25,4,target_only,auc,0.8261541243638431
0.25,4,target_only,accuracy,0.7906316536550745
0.25,4,target_only_cal,auc,0.8261541243638431
0.25,4,target_only_cal,accuracy,0.7906316536550745
0.25,4,vla,auc,0.8225076855511639
0.25,4,vla,accuracy,0.7863733144073811
0.25,4,vla_st,auc,0.827231393216048
0.25,4,vla_st,accuracy,0.7899219304471257
0.25,4,routed,auc,0.8261541243638431
0.25,4,routed,accuracy,0.7906316536550745
0.25,4,oracle,auc,0.8425275775659408
0.25,4,oracle,accuracy,0.7984386089425124
