fraction,seed,method,metric,value
0.01,4,vla,auc,0.8735776615636597
0.01,4,vla,accuracy,0.8337598525949432
0.01,4,vla_st,auc,0.8770662723229934
0.01,4,vla_st,accuracy,0.8295629030607022
0.01,4,routed,auc,0.8735776615636597
0.01,4,routed,accuracy,0.8337598525949432
0.01,4,oracle,auc,0.9264249630964727
0.01,4,oracle,accuracy,0.8730678677449074
0.05,0,uda,auc,0.7667515191659475
0.05,0,uda,accuracy,0.7822704473334016
0.05,0,uda_cal,auc,0.7667515191659475
0.05,0,uda_cal,accuracy,0.7822704473334016
0.05,0,target_only,auc,0.9055864279285019
0.05,0,target_only,accuracy,0.8533114955471389
0.05,0,target_only_cal,auc,0.9055864279285019
0.05,0,target_only_cal,accuracy,0.8533114955471389
0.05,0,vla,auc,0.9060895453455509
0.05,0,vla,accuracy,0.8550516941345071
0.05,0,vla_st,auc,0.9066529838989764
0.05,0,vla_st,accuracy,0.8514689323369843
0.05,0,routed,auc,0.9060895453455509
0.05,0,routed,accuracy,0.8550516941345071
0.05,0,oracle,auc,0.9264249630964727
0.05,0,oracle,accuracy,0.8730678677449074
0.05,1,uda,auc,0.7667515191659475
0.05,1,uda,accuracy,0.7822704473334016
0.05,1,uda_cal,auc,0.7667515191659475
0.05,1,uda_cal,accuracy,0.7822704473334016
0.05,1,target_only,auc,0.9049970593446018
0.05,1,target_only,accuracy,0.8519807554509161
0.05,1,target_only_cal,auc,0.9049970593446018
0.05,1,target_only_cal,accuracy,0.8519807554509161
0.05,1,vla,auc,0.9048319820362734
0.05,1,vla,accuracy,0.8516736615825571
0.05,1,vla_st,auc,0.9041929981665369
0.05,1,vla_st,accuracy,0.8537209540382844
0.05,1,routed,auc,0.9048319820362734
0.05,1,routed,accuracy,0.8516736615825571
0.05,1,oracle,auc,0.9264249630964727
0.05,1,oracle,accuracy,0.8730678677449074
0.05,2,uda,auc,0.7667515191659475
0.05,2,uda,accuracy,0.7822704473334016
0.05,2,uda_cal,auc,0.7667515191659475
0.05,2,uda_cal,accuracy,0.7822704473334016
0.05,2,target_only,auc,0.9075387203561617
0.05,2,target_only,accuracy,0.8562800696079435
0.05,2,target_only_cal,auc,0.9075387203561617
0.05,2,target_only_cal,accuracy,0.8562800696079435
0.05,2,vla,auc,0.9062802361135046
0.05,2,vla,accuracy,0.8559729757395844
0.05,2,vla_st,auc,0.9063232897490101
0.05,2,vla_st,accuracy,0.8552564233800799
0.05,2,routed,auc,0.9062802361135046
0.05,2,routed,accuracy,0.8559729757395844
0.05,2,oracle,auc,0.9264249630964727
0.05,2,oracle,accuracy,0.8730678677449074
0.05,3,uda,auc,0.7667515191659475
0.05,3,uda,accuracy,0.7822704473334016
0.05,3,uda_cal,auc,0.7667515191659475
0.05,3,uda_cal,accuracy,0.7822704473334016
0.05,3,target_only,auc,0.9067088442642945
0.05,3,target_only,accuracy,0.8575084450813799
0.05,3,target_only_cal,auc,0.9067088442642945
0.05,3,target_only_cal,accuracy,0.8575084450813799
0.05,3,vla,auc,0.9077095247189455
0.05,3,vla,accuracy,0.8581226328180981
0.05,3,vla_st,auc,0.9074708590777381
0.05,3,vla_st,accuracy,0.8588391851776026
0.05,3,routed,auc,0.9077095247189455
0.05,3,routed,accuracy,0.8581226328180981
0.05,3,oracle,auc,0.9264249630964727
0.05,3,oracle,accuracy,0.8730678677449074
0.05,4,uda,auc,0.7667515191659475
0.05,4,uda,accuracy,0.7822704473334016
0.05,4,uda_cal,auc,0.7667515191659475
0.05,4,uda_cal,accuracy,0.7822704473334016
0.05,4,target_only,auc,0.9062534139288181
0.05,4,target_only,accuracy,0.8553587880028662
0.05,4,target_only_cal,auc,0.9062534139288181
0.05,4,target_only_cal,accuracy,0.8553587880028662
0.05,4,vla,auc,0.9072983855232035
0.05,4,vla,accuracy,0.8574060804585935
0.05,4,vla_st,auc,0.9068425235002053
0.05,4,vla_st,accuracy,0.8577131743269526
0.05,4,routed,auc,0.9072983855232035
0.05,4,routed,accuracy,0.8574060804585935
0.05,4,oracle,auc,0.9264249630964727
0.05,4,oracle,accuracy,0.8730678677449074
0.1,0,uda,auc,0.7667515191659475
0.1,0,uda,accuracy,0.7822704473334016
0.1,0,uda_cal,auc,0.7667515191659475
0.1,0,uda_cal,accuracy,0.7822704473334016
0.1,0,target_only,auc,0.9107736715276984
0.1,0,target_only,accuracy,0.8604770191421844
0.1,0,target_only_cal,auc,0.9107736715276984
0.1,0,target_only_cal,accuracy,0.8604770191421844
0.1,0,vla,auc,0.9100666249253613
0.1,0,vla,accuracy,0.8596581021598936
0.1,0,vla_st,auc,0.9108860254000332
0.1,0,vla_st,accuracy,0.8592486436687481
0.1,0,routed,auc,0.9100666249253613
0.1,0,routed,accuracy,0.8596581021598936
0.1,0,oracle,auc,0.9264249630964727
0.1,0,oracle,accuracy,0.8730678677449074
0.1,1,uda,auc,0.7667515191659475
0.1,1,uda,accuracy,0.7822704473334016
0.1,1,uda_cal,auc,0.7667515191659475
0.1,1,uda_cal,accuracy,0.7822704473334016
0.1,1,target_only,auc,0.913655214514739
0.1,1,target_only,accuracy,0.8592486436687481
0.1,1,target_only_cal,auc,0.913655214514739
0.1,1,target_only_cal,accuracy,0.8592486436687481
0.1,1,vla,auc,0.9129213745068833
0.1,1,vla,accuracy,0.8591462790459617
0.1,1,vla_st,auc,0.9131189434960174
0.1,1,vla_st,accuracy,0.8585320913092436
0.1,1,routed,auc,0.9129213745068833
0.1,1,routed,accuracy,0.8591462790459617
0.1,1,oracle,auc,0.9264249630964727
0.1,1,oracle,accuracy,0.8730678677449074
0.1,2,uda,auc,0.7667515191659475
0.1,2,uda,accuracy,0.7822704473334016
0.1,2,uda_cal,auc,0.7667515191659475
0.1,2,uda_cal,accuracy,0.7822704473334016
0.1,2,target_only,auc,0.9154255074832168
0.1,2,target_only,accuracy,0.8618077592384072
0.1,2,target_only_cal,auc,0.9154255074832168
0.1,2,target_only_cal,accuracy,0.8618077592384072
0.1,2,vla,auc,0.91558500163293
0.1,2,vla,accuracy,0.8612959361244754
0.1,2,vla_st,auc,0.9158657999762629
0.1,2,vla_st,accuracy,0.8615006653700481
0.1,2,routed,auc,0.91558500163293
0.1,2,routed,accuracy,0.8612959361244754
0.1,2,oracle,auc,0.9264249630964727
0.1,2,oracle,accuracy,0.8730678677449074
0.1,3,uda,auc,0.7667515191659475
0.1,3,uda,accuracy,0.7822704473334016
0.1,3,uda_cal,auc,0.7667515191659475
0.1,3,uda_cal,accuracy,0.7822704473334016
0.1,3,target_only,auc,0.9129090858020967
0.1,3,target_only,accuracy,0.8627290408434845
0.1,3,target_only_cal,auc,0.9129090858020967
0.1,3,target_only_cal,accuracy,0.8627290408434845
0.1,3,vla,auc,0.9129610034213826
0.1,3,vla,accuracy,0.8620124884839799
0.1,3,vla_st,auc,0.9128234102186077
0.1,3,vla_st,accuracy,0.8606817483877572
0.1,3,routed,auc,0.9129610034213826
0.1,3,routed,accuracy,0.8620124884839799
0.1,3,oracle,auc,0.9264249630964727
0.1,3,oracle,accuracy,0.8730678677449074
0.1,4,uda,auc,0.7667515191659475
0.1,4,uda,accuracy,0.7822704473334016
0.1,4,uda_cal,auc,0.7667515191659475
0.1,4,uda_cal,accuracy,0.7822704473334016
0.1,4,target_only,auc,0.9135587467432054
0.1,4,target_only,accuracy,0.8590439144231754
0.1,4,target_only_cal,auc,0.9135587467432054
0.1,4,target_only_cal,accuracy,0.8590439144231754
0.1,4,vla,auc,0.9112795805240549
0.1,4,vla,accuracy,0.8588391851776026
0.1,4,vla_st,auc,0.9131287859715139
0.1,4,vla_st,accuracy,0.8590439144231754
0.1,4,routed,auc,0.9112795805240549
0.1,4,routed,accuracy,0.8588391851776026
0.1,4,oracle,auc,0.9264249630964727
0.1,4,oracle,accuracy,0.8730678677449074
0.25,0,uda,auc,0.7667515191659475
0.25,0,uda,accuracy,0.7822704473334016
0.25,0,uda_cal,auc,0.7667515191659475
0.25,0,uda_cal,accuracy,0.7822704473334016
0.25,0,target_only,auc,0.9203958424923033
0.25,0,target_only,accuracy,0.8692803767018119
0.25,0,target_only_cal,auc,0.9203958424923033
0.25,0,target_only_cal,accuracy,0.8692803767018119
0.25,0,vla,auc,0.9188607328856907
0.25,0,vla,accuracy,0.8679496366055891
0.25,0,vla_st,auc,0.9194041411381055
0.25,0,vla_st,accuracy,0.8675401781144436
0.25,0,routed,auc,0.9188607328856907
0.25,0,routed,accuracy,0.8679496366055891
0.25,0,oracle,auc,0.9264249630964727
0.25,0,oracle,accuracy,0.8730678677449074
0.25,1,uda,auc,0.7667515191659475
